"id","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
27278086,367640910,"2023-05-31 02:52:56",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27280183,367640910,"2023-05-31 02:57:36",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27291264,367640910,"2023-05-31 03:00:05",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27291275,367640910,"2023-05-31 02:59:54",29.69096,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27293707,367640910,"2023-05-31 02:56:25",29.69095,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27300110,367640910,"2023-05-31 03:01:14",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27309686,367640910,"2023-05-31 03:03:34",29.69099,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27309707,367640910,"2023-05-31 02:58:44",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27318752,367640910,"2023-05-31 03:04:44",29.69096,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27324557,367640910,"2023-05-31 03:05:55",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27326906,367640910,"2023-05-31 03:07:04",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27329901,367640910,"2023-05-31 03:02:24",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27333881,367640910,"2023-05-31 03:08:14",29.69096,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27333900,367640910,"2023-05-31 00:46:04",29.69099,-91.09846,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27348007,367640910,"2023-05-31 03:10:34",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27354561,367640910,"2023-05-31 03:11:44",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27358412,367640910,"2023-05-31 03:12:45",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27366107,367640910,"2023-05-31 03:13:55",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27378750,367640910,"2023-05-31 03:16:15",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27381991,367640910,"2023-05-31 03:17:24",29.69098,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27392058,367640910,"2023-05-31 00:49:35",29.69098,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27396647,367640910,"2023-05-31 03:18:34",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27396710,367640910,"2023-05-31 00:50:44",29.69104,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27401004,367640910,"2023-05-31 03:20:45",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27409465,367640910,"2023-05-31 03:21:56",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27413410,367640910,"2023-05-31 03:24:14",29.69096,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27418802,367640910,"2023-05-31 03:23:04",29.69097,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27420836,367640910,"2023-05-31 03:19:35",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27425662,367640910,"2023-05-31 03:25:24",29.69106,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27425700,367640910,"2023-05-31 03:26:34",29.69094,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27433690,367640910,"2023-05-31 03:27:44",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27449666,367640910,"2023-05-31 03:28:54",29.69101,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27461668,367640910,"2023-05-31 03:31:05",29.6911,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27469984,367640910,"2023-05-31 03:32:14",29.69101,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27470088,367640910,"2023-05-31 00:54:15",29.69108,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27476680,367640910,"2023-05-31 03:33:25",29.69104,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27476718,367640910,"2023-05-31 03:30:04",29.69103,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27478104,367640910,"2023-05-31 03:34:35",29.69108,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27481774,367640910,"2023-05-31 03:35:46",29.69113,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27485089,367640910,"2023-05-31 03:38:04",29.69108,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27503697,367640910,"2023-05-31 03:39:15",29.69096,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27515298,367640910,"2023-05-31 03:41:24",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27515327,367640910,"2023-05-31 03:42:36",29.69095,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27525844,367640910,"2023-05-31 03:43:44",29.69102,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27534143,367640910,"2023-05-31 03:44:54",29.69111,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27540101,367640910,"2023-05-31 03:46:05",29.69107,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27547792,367640910,"2023-05-31 03:48:24",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27553626,367640910,"2023-05-31 00:59:55",29.69104,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27553676,367640910,"2023-05-31 03:49:34",29.69095,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27559655,367640910,"2023-05-31 03:50:44",29.69094,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27561763,367640910,"2023-05-31 03:47:14",29.69103,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27569957,367640910,"2023-05-31 03:53:04",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27575145,367640910,"2023-05-31 03:51:55",29.69098,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27579946,367640910,"2023-05-31 03:54:05",29.69103,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27593771,367640910,"2023-05-31 03:58:44",29.69105,-91.09835,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27603236,367640910,"2023-05-31 03:57:34",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27607478,367640910,"2023-05-31 03:56:24",29.69104,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27609780,367640910,"2023-05-31 03:59:55",29.69108,-91.09833,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27618761,367640910,"2023-05-31 04:00:04",29.6911,-91.09833,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27622840,367640910,"2023-05-31 04:02:24",29.69097,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27624959,367640910,"2023-05-31 04:04:45",29.69099,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27629285,367640910,"2023-05-31 04:01:14",29.691,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27632530,367640910,"2023-05-31 04:05:46",29.69107,-91.09834,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27645536,367640910,"2023-05-31 04:06:55",29.691,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27647636,367640910,"2023-05-31 01:01:25",29.69103,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27651575,367640910,"2023-05-31 04:09:15",29.69107,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27659388,367640910,"2023-05-31 04:10:24",29.69104,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27662585,367640910,"2023-05-31 04:08:04",29.69097,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27665783,367640910,"2023-05-31 04:11:25",29.69102,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27679127,367640910,"2023-05-31 04:12:34",29.69096,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27682361,367640910,"2023-05-31 04:14:54",29.69098,-91.09838,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27698936,367640910,"2023-05-31 04:16:05",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27703474,367640910,"2023-05-31 04:17:14",29.69092,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27712681,367640910,"2023-05-31 04:20:46",29.69101,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27717174,367640910,"2023-05-31 04:18:25",29.69097,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27717203,367640910,"2023-05-31 04:19:36",29.69094,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27719939,367640910,"2023-05-31 04:21:56",29.69098,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27729604,367640910,"2023-05-31 04:23:05",29.69098,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27737031,367640910,"2023-05-31 04:24:14",29.69098,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27740638,367640910,"2023-05-31 04:25:25",29.69097,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27748583,367640910,"2023-05-31 04:26:36",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27766783,367640910,"2023-05-31 04:29:55",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27773712,367640910,"2023-05-31 04:31:05",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27780576,367640910,"2023-05-31 04:32:15",29.69098,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27783110,367640910,"2023-05-31 04:34:34",29.69098,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27785814,367640910,"2023-05-31 04:33:24",29.69097,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27792475,367640910,"2023-05-31 04:36:55",29.69097,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27798096,367640910,"2023-05-31 04:35:45",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27805452,367640910,"2023-05-31 04:38:05",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27812391,367640910,"2023-05-31 04:39:14",29.69102,-91.09839,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27819037,367640910,"2023-05-31 04:40:26",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27827868,367640910,"2023-05-31 04:41:36",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27830499,367640910,"2023-05-31 04:42:45",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27837289,367640910,"2023-05-31 04:43:56",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27844616,367640910,"2023-05-31 04:45:05",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27846892,367640910,"2023-05-31 04:46:14",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27863472,367640910,"2023-05-31 04:48:34",29.69104,-91.09845,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27870715,367640910,"2023-05-31 04:50:45",29.69102,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27886526,367640910,"2023-05-31 04:49:44",29.69098,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27890632,367640910,"2023-05-31 04:55:14",29.69102,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27895140,367640910,"2023-05-31 04:51:54",29.69102,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27900276,367640910,"2023-05-31 04:52:55",29.69102,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27906099,367640910,"2023-05-31 04:54:04",29.69103,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27910322,367640910,"2023-05-31 04:57:34",29.691,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27915238,367640910,"2023-05-31 04:58:44",29.69097,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27915703,367640910,"2023-05-31 05:00:05",29.69101,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27916695,367640910,"2023-05-31 04:59:55",29.69101,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27922618,367640910,"2023-05-31 05:01:14",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27938837,367640910,"2023-05-31 05:03:35",29.69101,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27941719,367640910,"2023-05-31 05:02:25",29.69101,-91.09846,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27953735,367640910,"2023-05-31 05:07:04",29.69101,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27964951,367640910,"2023-05-31 05:09:14",29.69107,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27965005,367640910,"2023-05-31 01:16:15",29.69094,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27967920,367640910,"2023-05-31 05:04:45",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27983618,367640910,"2023-05-31 05:05:55",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27989526,367640910,"2023-05-31 05:12:44",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
27997345,367640910,"2023-05-31 05:10:24",29.69102,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28002290,367640910,"2023-05-31 05:16:15",29.69097,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28008691,367640910,"2023-05-31 05:15:05",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28019307,367640910,"2023-05-31 05:18:35",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28047511,367640910,"2023-05-31 05:24:15",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28049500,367640910,"2023-05-31 05:19:45",29.69098,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28052686,367640910,"2023-05-31 05:26:34",29.69094,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28055441,367640910,"2023-05-31 05:20:56",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28058879,367640910,"2023-05-31 05:22:04",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28065995,367640910,"2023-05-31 05:28:45",29.69095,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28072150,367640910,"2023-05-31 05:29:46",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28072190,367640910,"2023-05-31 05:27:44",29.69095,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28078042,367640910,"2023-05-31 05:25:26",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28090535,367640910,"2023-05-31 05:30:55",29.69095,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28095466,367640910,"2023-05-31 05:32:05",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28105306,367640910,"2023-05-31 05:33:14",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28117375,367640910,"2023-05-31 05:34:24",29.69099,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28122258,367640910,"2023-05-31 05:38:54",29.69094,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28127028,367640910,"2023-05-31 05:40:05",29.69096,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28132734,367640910,"2023-05-31 05:37:45",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28132763,367640910,"2023-05-31 05:36:34",29.69096,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28134866,367640910,"2023-05-31 05:41:15",29.69096,-91.09846,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28146784,367640910,"2023-05-31 05:43:34",29.69096,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28149604,367640910,"2023-05-31 05:44:35",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28157341,367640910,"2023-05-31 05:42:24",29.69094,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28170405,367640910,"2023-05-31 05:45:44",29.69096,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28178329,367640910,"2023-05-31 05:50:24",29.691,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28182019,367640910,"2023-05-31 05:48:05",29.69099,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28184674,367640910,"2023-05-31 05:51:34",29.69103,-91.09845,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28188425,367640910,"2023-05-31 05:49:15",29.69097,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28195816,367640910,"2023-05-31 05:53:56",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28201686,367640910,"2023-05-31 05:55:04",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28209116,367640910,"2023-05-31 05:52:45",29.69099,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28225444,367640910,"2023-05-31 05:59:34",29.691,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28225448,367640910,"2023-05-31 05:57:16",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28228090,367640910,"2023-05-31 05:56:15",29.691,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28240371,367640910,"2023-05-31 06:00:04",29.69099,-91.09849,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28247663,367640910,"2023-05-31 06:02:35",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28247671,367640910,"2023-05-31 06:01:26",29.69096,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28261908,367640910,"2023-05-31 06:03:44",29.69097,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28264062,367640910,"2023-05-31 06:06:14",29.69098,-91.09845,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28268388,367640910,"2023-05-31 06:04:56",29.69099,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28293392,367640910,"2023-05-31 06:09:45",29.69095,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28293400,367640910,"2023-05-31 06:10:55",29.69099,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28296709,367640910,"2023-05-31 06:13:15",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28304845,367640910,"2023-05-31 06:14:24",29.69097,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28310621,367640910,"2023-05-31 06:12:04",29.69098,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28325696,367640910,"2023-05-31 06:15:34",29.69099,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28327257,367640910,"2023-05-31 06:16:45",29.69102,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28338372,367640910,"2023-05-31 06:17:54",29.69101,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28339852,367640910,"2023-05-31 06:19:05",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28351957,367640910,"2023-05-31 06:23:35",29.69101,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28352029,367640910,"2023-05-31 06:20:14",29.69099,-91.09842,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28358811,367640910,"2023-05-31 06:22:34",29.69099,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28370279,367640910,"2023-05-31 06:24:44",29.691,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28375101,367640910,"2023-05-31 06:25:55",29.691,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28377743,367640910,"2023-05-31 06:27:04",29.69101,-91.09844,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28377777,367640910,"2023-05-31 06:28:15",29.69102,-91.09841,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28390569,367640910,"2023-05-31 06:29:25",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28403125,367640910,"2023-05-31 06:32:55",29.69103,-91.09837,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28411239,367640910,"2023-05-31 06:30:35",29.69099,-91.0984,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
28415317,367640910,"2023-05-31 06:35:14",29.69098,-91.09843,102.3,360,511,"MASON G","IMO9773076","WDH6713",60,0,48,9,2.5,40,"A"
